transaction_id,account_id,customer_id,timestamp,amount,direction,counterparty,counterparty_jurisdiction,channel
TXN001059,ACC00054,CUST0047,2025-10-09 11:36:10,5893.83,debit,Rios LLC,DE,ACH
TXN001060,ACC00054,CUST0047,2025-10-06 10:36:01,1788.99,debit,Meadows-Sullivan,US,ACH
TXN001061,ACC00054,CUST0047,2025-11-06 04:45:34,3707.85,credit,"Johnson, Erickson and Armstrong",DE,ACH
TXN001062,ACC00054,CUST0047,2025-10-21 22:36:22,11912.08,debit,Nicholas Walker,FR,CARD
TXN001063,ACC00054,CUST0047,2025-12-18 05:21:13,8747.75,debit,"Little, Alvarez and Shepard",NL,WIRE
TXN001064,ACC00054,CUST0047,2025-11-28 01:17:28,5704.11,credit,Romero-Bruce,AF,ACH
TXN001065,ACC00054,CUST0047,2025-10-07 10:03:39,4518.64,debit,Sherri White,AU,CARD
TXN001066,ACC00054,CUST0047,2025-10-27 12:54:08,8528.07,credit,Carl Green,FR,CARD
TXN001067,ACC00054,CUST0047,2025-10-19 01:25:34,5895.49,debit,"Hines, White and Frazier",FR,ACH
TXN001068,ACC00054,CUST0047,2025-11-26 19:38:02,5569.5,credit,Brandon Kelly,FR,CARD
TXN001069,ACC00055,CUST0048,2025-11-10 12:02:44,7742.79,credit,Edward York,SG,CHECK
TXN001070,ACC00055,CUST0048,2025-11-17 20:53:25,8951.18,debit,Brown-Walters,DE,ACH
TXN001071,ACC00055,CUST0048,2025-12-24 07:23:33,11692.31,credit,Lisa Kennedy,US,CARD
TXN001072,ACC00055,CUST0048,2025-12-11 03:54:51,1966.78,debit,Mason Ltd,US,WIRE
TXN001073,ACC00055,CUST0048,2025-12-25 06:37:39,649.23,debit,Moreno-Gutierrez,AU,ACH
TXN001074,ACC00055,CUST0048,2025-11-04 13:30:12,7672.85,credit,Taylor and Sons,CA,ACH
TXN001075,ACC00055,CUST0048,2025-11-30 23:24:57,9035.8,credit,Ortiz-Hudson,NL,ACH
TXN001076,ACC00055,CUST0048,2025-12-20 06:38:05,3269.13,debit,Thomas-Huffman,US,WIRE
TXN001077,ACC00055,CUST0048,2025-11-21 21:17:22,170.1,debit,Maxwell Group,US,WIRE
TXN001078,ACC00055,CUST0048,2025-11-17 01:53:47,1969.12,credit,William Edwards,CA,CHECK
TXN001079,ACC00055,CUST0048,2025-12-20 17:42:24,7367.77,credit,Smith LLC,DE,WIRE
TXN001080,ACC00055,CUST0048,2025-11-21 15:52:21,9634.34,debit,Raymond Johnston,CH,CARD
TXN001081,ACC00055,CUST0048,2025-10-12 07:37:03,5762.34,debit,Richard Chan,US,CHECK
TXN001082,ACC00055,CUST0048,2025-12-19 07:50:17,6285.58,credit,Jeffrey Jordan,CA,CHECK
TXN001083,ACC00055,CUST0048,2025-10-30 13:57:56,2680.82,credit,Sanford-Reyes,CA,WIRE
TXN001084,ACC00055,CUST0048,2025-10-22 23:57:24,11774.02,credit,Ferguson Ltd,SG,ACH
TXN001085,ACC00055,CUST0048,2025-10-11 20:19:53,9091.69,credit,Dodson-Mcclain,CA,WIRE
TXN001086,ACC00055,CUST0048,2025-12-16 23:57:09,5637.86,debit,Kiara Smith,CA,CARD
TXN001087,ACC00055,CUST0048,2025-10-30 06:53:08,9392.63,debit,Sims and Sons,CA,WIRE
TXN001088,ACC00055,CUST0048,2025-12-27 11:53:22,365.82,credit,Shawn Collins,JP,CARD
TXN001089,ACC00055,CUST0048,2025-10-27 22:19:55,1939.78,debit,Reyes PLC,JP,ACH
TXN001090,ACC00055,CUST0048,2025-10-24 11:29:14,9838.51,debit,Jackson-Colon,DE,ACH
TXN001091,ACC00055,CUST0048,2025-12-09 11:57:43,10821.94,credit,Fry-Bryant,MM,ACH
TXN001092,ACC00056,CUST0049,2025-12-07 18:46:03,11493.79,debit,Zachary Henry,US,CARD
TXN001093,ACC00056,CUST0049,2025-11-06 20:34:01,4900.58,credit,Carmen Meadows,GB,CARD
TXN001094,ACC00056,CUST0049,2025-11-15 05:37:46,9151.55,credit,Smith-Walker,DE,ACH
TXN001095,ACC00056,CUST0049,2025-10-04 22:37:29,4627.06,credit,Mrs. Alison Wagner,JP,CARD
TXN001096,ACC00056,CUST0049,2025-12-06 16:56:04,6653.97,debit,Michael Conner,NL,CARD
TXN001097,ACC00056,CUST0049,2025-10-19 07:54:03,9633.14,debit,Mcdowell-Scott,US,WIRE
TXN001098,ACC00056,CUST0049,2025-10-02 05:47:35,1275.92,debit,Amber Vang,AU,CARD
TXN001099,ACC00056,CUST0049,2025-10-09 06:04:41,8346.0,credit,"Rodriguez, Huff and Williams",JP,ACH
TXN001100,ACC00056,CUST0049,2025-12-26 15:30:25,11703.2,debit,Butler Group,FR,ACH
TXN001101,ACC00056,CUST0049,2025-11-09 06:03:42,8706.81,credit,Kelley Group,JP,WIRE
TXN001102,ACC00056,CUST0049,2025-11-26 11:58:07,9615.74,debit,"Hernandez, Neal and Mccoy",US,WIRE
TXN001103,ACC00056,CUST0049,2025-12-04 17:28:12,5822.41,debit,Matthew Bates,SG,CARD
TXN001104,ACC00056,CUST0049,2025-10-11 11:44:37,2782.34,credit,Larry Taylor,GB,CARD
TXN001105,ACC00056,CUST0049,2025-12-11 15:11:41,8143.09,credit,Hunt PLC,GB,ACH
TXN001106,ACC00056,CUST0049,2025-12-05 22:39:39,7485.2,credit,Campbell Inc,AU,ACH
TXN001107,ACC00056,CUST0049,2025-11-20 11:34:07,2435.81,debit,Gonzalez-Gonzalez,CA,WIRE
TXN001108,ACC00056,CUST0049,2025-10-26 09:43:27,6493.26,debit,Decker-Dudley,SG,WIRE
TXN001109,ACC00056,CUST0049,2025-11-11 18:55:10,5410.49,debit,Warner-Phillips,GB,ACH
TXN001110,ACC00056,CUST0049,2025-10-04 11:50:31,10326.73,credit,Jon Clark,JP,CARD
TXN001111,ACC00056,CUST0049,2025-11-17 17:13:49,4678.89,credit,Rivera-Smith,DE,ACH
TXN001112,ACC00056,CUST0049,2025-11-17 15:04:22,6873.42,debit,Susan Conley,NL,CARD
TXN001113,ACC00056,CUST0049,2025-11-19 04:39:42,7099.05,credit,"Snyder, Herring and Chan",AU,ACH
TXN001114,ACC00056,CUST0049,2025-12-14 10:00:22,352.39,debit,Cummings Inc,NL,ACH
TXN001115,ACC00056,CUST0049,2025-11-03 20:56:30,9186.48,debit,Maria Bryant,US,CARD
TXN001116,ACC00056,CUST0049,2025-11-11 13:39:27,4225.62,credit,Baker-Williams,GB,ACH
TXN001117,ACC00056,CUST0049,2025-12-02 22:08:32,8261.44,credit,Sawyer LLC,GB,ACH
TXN001118,ACC00056,CUST0049,2025-10-17 11:36:51,5539.86,credit,Solis-Edwards,DE,ACH
TXN001119,ACC00056,CUST0049,2025-12-27 12:26:13,5644.38,credit,"Wilson, York and Zamora",GB,ACH
TXN001120,ACC00057,CUST0049,2025-12-18 11:32:14,2483.31,debit,Charles Holland,SG,CARD
TXN001121,ACC00057,CUST0049,2025-12-04 19:07:32,4370.0,credit,Steven Friedman,CA,CARD
TXN001122,ACC00057,CUST0049,2025-12-22 06:25:53,10206.47,debit,Johns-Davis,GB,ACH
TXN001123,ACC00057,CUST0049,2025-10-29 20:48:23,2722.99,debit,Catherine Morales,GB,CARD
TXN001124,ACC00057,CUST0049,2025-12-21 23:05:52,3291.85,debit,Denise Cruz,DE,CARD
TXN001125,ACC00057,CUST0049,2025-11-11 11:13:43,7823.97,credit,Marsh-Banks,SG,WIRE
TXN001126,ACC00057,CUST0049,2025-11-12 00:45:16,4980.81,debit,Wilson Ltd,DE,ACH
TXN001127,ACC00057,CUST0049,2025-12-05 04:50:55,238.66,debit,"Brown, Dunlap and Moore",NL,ACH
TXN001128,ACC00057,CUST0049,2025-11-26 00:08:32,9890.48,debit,Kevin Pham,GB,CARD
TXN001129,ACC00057,CUST0049,2025-12-01 22:28:34,9233.33,debit,Catherine James,DE,CARD
TXN001130,ACC00057,CUST0049,2025-11-30 20:27:11,5558.14,credit,Carr-Huffman,JP,ACH
TXN001131,ACC00058,CUST0050,2025-12-01 13:09:29,9887.82,credit,Stephen Alexander Jr.,NL,CARD
TXN001132,ACC00058,CUST0050,2025-11-28 08:58:21,1812.33,credit,"Edwards, Bush and Gregory",SG,ACH
TXN001133,ACC00058,CUST0050,2025-10-31 03:36:43,5242.7,debit,Laura Cunningham,NL,CARD
TXN001134,ACC00058,CUST0050,2025-10-16 11:19:55,9479.47,credit,"Marks, Stone and Watts",DE,ACH
TXN001135,ACC00058,CUST0050,2025-12-02 13:18:48,5837.84,debit,Jessica Barber,NL,CHECK
TXN001136,ACC00058,CUST0050,2025-10-09 03:34:12,777.98,credit,Reed-Rhodes,CH,ACH
TXN001137,ACC00058,CUST0050,2025-12-05 05:06:33,11319.52,debit,Hernandez-Serrano,NL,ACH
TXN001138,ACC00058,CUST0050,2025-10-11 20:49:16,1461.57,debit,Lisa Smith,FR,CARD
TXN001139,ACC00058,CUST0050,2025-12-15 06:09:03,10616.75,debit,Wagner Group,NL,ACH
TXN001140,ACC00059,CUST0051,2025-12-30 19:52:23,2115.19,credit,Rivera LLC,GB,ACH
TXN001141,ACC00059,CUST0051,2025-10-25 16:34:32,6409.34,debit,Hunter PLC,NL,ACH
TXN001142,ACC00059,CUST0051,2025-11-22 23:40:41,11561.21,credit,Jennifer Young,CH,CARD
TXN001143,ACC00059,CUST0051,2025-11-05 05:50:48,3709.08,debit,Wallace-Berry,CH,ACH
TXN001144,ACC00059,CUST0051,2025-10-04 09:06:42,11291.76,debit,Jonathan Stewart,SG,CARD
TXN001145,ACC00059,CUST0051,2025-10-24 06:29:06,7673.51,credit,Mcgee-Smith,CH,ACH
TXN001146,ACC00059,CUST0051,2025-12-06 12:44:39,10294.29,credit,Gutierrez-Hawkins,CH,WIRE
TXN001147,ACC00059,CUST0051,2025-11-08 03:41:57,3622.08,debit,Brandon Munoz,JP,CHECK
TXN001148,ACC00059,CUST0051,2025-10-29 21:02:44,10992.58,credit,"Walsh, Wu and Hart",NL,WIRE
TXN001149,ACC00059,CUST0051,2025-12-14 10:38:08,3299.41,debit,"Powers, Clements and Cox",SG,WIRE
TXN001150,ACC00059,CUST0051,2025-11-17 17:43:30,10097.06,debit,Daniel Gibson,NL,CARD
TXN001151,ACC00059,CUST0051,2025-12-19 15:18:02,3142.79,credit,"Saunders, Greene and Moran",GB,ACH
TXN001152,ACC00059,CUST0051,2025-12-10 19:13:57,5447.37,debit,Jesse Davis,NL,CARD
TXN001153,ACC00059,CUST0051,2025-12-02 07:01:08,7698.57,credit,April Kelly,NL,CARD
TXN001154,ACC00059,CUST0051,2025-10-30 15:58:38,1907.02,credit,"Brandt, Carter and Boyd",KP,ACH
TXN001155,ACC00059,CUST0051,2025-12-20 15:29:17,7134.69,debit,"Rodriguez, Prince and Vasquez",CH,ACH
TXN001156,ACC00059,CUST0051,2025-11-13 20:02:51,3139.94,debit,Natalie Ortiz,NL,CARD
TXN001157,ACC00059,CUST0051,2025-12-17 15:02:12,4421.07,credit,Carr-Lopez,US,ACH
TXN001158,ACC00059,CUST0051,2025-12-21 00:56:35,11379.01,debit,Lewis-Summers,AU,ACH
TXN001159,ACC00059,CUST0051,2025-11-30 20:08:51,5557.42,credit,Love Inc,NL,ACH
TXN001160,ACC00060,CUST0052,2025-10-17 12:24:54,8627.66,debit,Barton Group,CH,ACH
TXN001161,ACC00060,CUST0052,2025-11-14 01:12:57,2705.64,debit,Kevin Gordon,CH,CARD
TXN001162,ACC00060,CUST0052,2025-12-18 23:23:17,5937.74,debit,Smith-Fitzgerald,NL,ACH
TXN001163,ACC00060,CUST0052,2025-11-28 06:17:39,8724.79,credit,"Mcconnell, Roberson and Webb",US,WIRE
TXN001164,ACC00060,CUST0052,2025-12-16 22:34:25,3153.28,credit,"Norman, Kent and Holt",CH,ACH
TXN001165,ACC00060,CUST0052,2025-11-05 21:19:06,1043.05,debit,Robert Garcia,NL,CARD
TXN001166,ACC00060,CUST0052,2025-12-07 06:51:42,4611.62,credit,"Burke, Andrade and Gordon",FR,ACH
TXN001167,ACC00060,CUST0052,2025-10-08 02:13:54,4004.59,credit,Barnes-Lynch,CH,ACH
TXN001168,ACC00060,CUST0052,2025-11-28 20:57:17,7185.56,debit,Danielle Sanders,US,CHECK
TXN001169,ACC00060,CUST0052,2025-10-25 15:03:48,11731.29,debit,Waller-Chavez,US,ACH
TXN001170,ACC00060,CUST0052,2025-12-26 15:02:13,3135.1,debit,Jason Graves,CH,CARD
TXN001171,ACC00060,CUST0052,2025-12-25 05:38:51,8527.85,debit,"Hunt, Cameron and Kelley",US,ACH
TXN001172,ACC00060,CUST0052,2025-10-31 09:58:15,10462.91,credit,Joseph-Walls,JP,ACH
TXN001173,ACC00060,CUST0052,2025-12-29 22:17:19,3170.48,credit,Christina Weber,CH,CHECK
TXN001174,ACC00060,CUST0052,2025-11-20 04:38:01,3797.78,credit,Parks-Morse,SG,WIRE
TXN001175,ACC00060,CUST0052,2025-10-15 16:28:20,7645.72,debit,Michael Hester,US,CHECK
TXN001176,ACC00060,CUST0052,2025-10-06 07:09:02,3134.49,credit,Gordon Ltd,GB,ACH
TXN001177,ACC00060,CUST0052,2025-12-26 21:54:33,4288.6,debit,"Morris, Wilson and Bell",CA,ACH
TXN001178,ACC00060,CUST0052,2025-11-17 20:44:47,1789.77,credit,Mr. Michael Butler,US,CARD
TXN001179,ACC00060,CUST0052,2025-10-28 14:02:21,6112.49,credit,"English, Ferguson and Rich",CH,ACH
TXN001180,ACC00060,CUST0052,2025-11-26 20:43:38,65.21,credit,Adam Rodriguez,US,CHECK
TXN001181,ACC00060,CUST0052,2025-12-29 08:43:05,8128.64,credit,Thomas-Santiago,US,WIRE
TXN001182,ACC00060,CUST0052,2025-12-06 03:34:22,4493.03,debit,Adams and Sons,US,ACH
TXN001183,ACC00060,CUST0052,2025-11-01 09:53:56,9971.59,credit,Vega-Thomas,CA,ACH
TXN001184,ACC00060,CUST0052,2025-10-27 03:33:26,11638.36,debit,Vaughn LLC,CH,ACH
TXN001185,ACC00060,CUST0052,2025-11-01 13:06:28,10884.73,debit,Joshua Howard,US,CHECK
TXN001186,ACC00060,CUST0052,2025-12-23 19:35:07,3888.26,credit,Luis Lowe,US,CARD
TXN001187,ACC00060,CUST0052,2025-11-28 11:26:27,2149.42,credit,"Hancock, Newton and Hoffman",NL,ACH
TXN001188,ACC00061,CUST0053,2025-10-12 17:01:22,8835.55,credit,"Williams, James and Butler",CH,WIRE
TXN001189,ACC00061,CUST0053,2025-11-28 14:17:19,9987.67,credit,Melinda Church,CA,CARD
TXN001190,ACC00061,CUST0053,2025-12-25 23:09:42,7210.17,credit,Smith LLC,GB,ACH
TXN001191,ACC00061,CUST0053,2025-11-05 18:03:07,5120.86,debit,Sean Dalton,US,CARD
TXN001192,ACC00061,CUST0053,2025-11-15 00:05:28,8568.85,debit,Darius Schultz,DE,CARD
TXN001193,ACC00061,CUST0053,2025-12-02 20:08:40,5257.61,debit,"Holland, Fischer and Payne",CA,ACH
TXN001194,ACC00061,CUST0053,2025-10-15 10:16:41,3615.65,debit,Patty Brandt,GB,CARD
TXN001195,ACC00061,CUST0053,2025-11-25 04:47:03,555.57,credit,Cole-Lucero,GB,ACH
TXN001196,ACC00061,CUST0053,2025-10-10 04:09:52,9757.06,debit,Victor Moss,FR,CARD
TXN001197,ACC00061,CUST0053,2025-12-14 15:04:36,7944.2,debit,Bennett Group,US,ACH
TXN001198,ACC00061,CUST0053,2025-11-08 03:39:25,8457.29,credit,Dennis Martin,JP,CARD
TXN001199,ACC00061,CUST0053,2025-12-13 12:45:48,3192.88,debit,Abigail Owens,NL,CARD
TXN001200,ACC00061,CUST0053,2025-10-19 04:11:18,11786.76,credit,Williams LLC,AU,ACH
TXN001201,ACC00061,CUST0053,2025-11-12 02:49:29,1413.56,debit,"Williams, Randolph and Gilbert",CA,ACH
TXN001202,ACC00062,CUST0054,2025-11-30 01:12:28,8293.55,debit,Emily Robinson,AU,CARD
TXN001203,ACC00062,CUST0054,2025-12-18 02:56:55,181.41,credit,Meyer PLC,SG,ACH
TXN001204,ACC00062,CUST0054,2025-10-19 06:35:13,7789.4,debit,Perry PLC,GB,ACH
TXN001205,ACC00062,CUST0054,2025-11-30 18:49:24,1047.6,debit,Gregory Ware,SG,CARD
TXN001206,ACC00062,CUST0054,2025-11-10 23:02:59,1842.48,credit,"Rivera, Ward and Robinson",KP,ACH
TXN001207,ACC00062,CUST0054,2025-11-15 18:38:58,2923.21,credit,Kerry Barajas,NL,CARD
TXN001208,ACC00062,CUST0054,2025-11-08 00:48:17,7571.18,credit,"Smith, Caldwell and Griffin",MM,ACH
TXN001209,ACC00062,CUST0054,2025-12-22 09:25:09,8777.98,debit,Lisa Oliver,SG,CARD
TXN001210,ACC00062,CUST0054,2025-11-08 19:19:21,7344.45,debit,Melanie Flores,SG,CARD
TXN001211,ACC00062,CUST0054,2025-11-17 08:53:34,243.53,credit,Cruz PLC,DE,ACH
TXN001212,ACC00062,CUST0054,2025-10-27 00:07:59,5688.45,debit,Allison Black,CH,CARD
TXN001213,ACC00062,CUST0054,2025-11-03 16:01:08,1949.31,credit,Kayla Hicks,CA,CARD
TXN001214,ACC00062,CUST0054,2025-11-12 12:52:18,10910.54,credit,Williams-Villanueva,FR,ACH
TXN001215,ACC00062,CUST0054,2025-12-21 19:05:26,10600.56,debit,Jose Vaughan,GB,CARD
TXN001216,ACC00062,CUST0054,2025-11-10 11:21:24,8819.79,debit,Tyler Medina,SG,CARD
TXN001217,ACC00062,CUST0054,2025-12-21 23:54:01,8293.1,credit,Sims and Sons,CA,ACH
TXN001218,ACC00062,CUST0054,2025-10-17 19:47:51,1224.75,credit,Patricia Hancock,SY,CARD
TXN001219,ACC00062,CUST0054,2025-10-30 11:33:36,11991.5,credit,Brian Medina,SG,CARD
TXN001220,ACC00062,CUST0054,2025-12-05 17:21:22,10735.1,credit,"Johns, Figueroa and Graham",SG,WIRE
TXN001221,ACC00062,CUST0054,2025-11-11 19:25:06,6750.83,credit,Burgess and Sons,SY,ACH
TXN001222,ACC00062,CUST0054,2025-12-16 04:54:59,10534.67,credit,Stevens LLC,SG,ACH
TXN001223,ACC00062,CUST0054,2025-12-07 00:07:56,1263.19,debit,Benjamin Thompson,CH,CARD
TXN001224,ACC00062,CUST0054,2025-12-17 13:46:27,1344.61,debit,Grant-Andrews,FR,WIRE
TXN001225,ACC00062,CUST0054,2025-12-15 22:33:22,6756.74,debit,Bartlett Group,SG,ACH
TXN001226,ACC00063,CUST0054,2025-10-16 05:54:44,9147.65,debit,Mark Hamilton,NL,CARD
TXN001227,ACC00063,CUST0054,2025-10-15 23:32:06,1667.05,debit,Price Inc,GB,ACH
TXN001228,ACC00063,CUST0054,2025-11-10 08:46:02,10020.71,debit,"Smith, Cortez and Brown",SG,ACH
TXN001229,ACC00063,CUST0054,2025-10-17 15:04:08,9062.18,credit,"Richards, Haynes and Jones",AU,ACH
TXN001230,ACC00063,CUST0054,2025-10-15 17:16:47,9449.92,debit,Ashley Buchanan,GB,CARD
TXN001231,ACC00063,CUST0054,2025-12-29 03:08:30,10231.69,credit,Brandon Hubbard,US,CARD
TXN001232,ACC00063,CUST0054,2025-10-03 21:21:09,8616.26,credit,James-Short,SG,WIRE
TXN001233,ACC00063,CUST0054,2025-11-02 20:18:16,1984.49,credit,Christopher Robinson,JP,CHECK
TXN001234,ACC00063,CUST0054,2025-12-04 02:19:19,6902.05,debit,"Myers, Salinas and Gardner",MM,ACH
TXN001235,ACC00063,CUST0054,2025-12-17 13:58:11,3559.66,debit,Brianna Byrd,AU,CARD
TXN001236,ACC00063,CUST0054,2025-11-23 18:00:20,3774.98,debit,Rebecca Daniel,NL,CARD
TXN001237,ACC00063,CUST0054,2025-12-27 09:38:16,8408.48,debit,Travis Spencer,SG,CHECK
TXN001238,ACC00063,CUST0054,2025-11-22 20:36:10,5314.44,debit,Barbara Smith,SG,CARD
TXN001239,ACC00063,CUST0054,2025-12-02 23:42:48,3628.89,credit,"Long, Kelley and Miller",US,ACH
TXN001240,ACC00063,CUST0054,2025-12-10 09:36:08,6253.37,debit,Goodman Ltd,SG,WIRE
TXN001241,ACC00063,CUST0054,2025-11-19 16:16:52,9088.36,debit,Jason Brewer,SG,CARD
TXN001242,ACC00063,CUST0054,2025-12-17 08:12:34,9989.57,debit,"Thomas, White and Jensen",GB,ACH
TXN001243,ACC00063,CUST0054,2025-11-19 01:22:30,4485.78,credit,Lee-White,US,ACH
TXN001244,ACC00063,CUST0054,2025-10-05 15:13:32,5393.68,debit,Sarah York,SG,CHECK
TXN001245,ACC00063,CUST0054,2025-11-02 21:52:52,11868.73,debit,"Murray, Dunn and Roberts",CH,WIRE
TXN001246,ACC00063,CUST0054,2025-11-30 22:45:01,2817.85,debit,King and Sons,AU,WIRE
TXN001247,ACC00063,CUST0054,2025-12-19 03:16:20,8577.02,debit,Katelyn Rivera,SG,CARD
TXN001248,ACC00063,CUST0054,2025-11-01 19:56:19,9346.37,debit,Lambert and Sons,SG,ACH
TXN001249,ACC00063,CUST0054,2025-11-11 07:56:04,761.28,debit,Mitchell Inc,CA,ACH
TXN001250,ACC00063,CUST0054,2025-11-13 07:38:15,4842.56,credit,Emily Hayes,SG,CARD
TXN001251,ACC00063,CUST0054,2025-12-24 15:56:30,5090.16,credit,Elizabeth Silva,CH,CARD
TXN001252,ACC00063,CUST0054,2025-11-17 12:42:48,1967.18,debit,Holly Stewart,CA,CARD
TXN001253,ACC00063,CUST0054,2025-11-14 10:32:53,10361.43,credit,Aaron Sanchez,SG,CARD
TXN001254,ACC00064,CUST0055,2025-11-28 09:49:48,4444.78,debit,Frazier LLC,DE,ACH
TXN001255,ACC00064,CUST0055,2025-10-12 10:21:33,3650.06,credit,Julie Howard,SG,CHECK
TXN001256,ACC00064,CUST0055,2025-10-14 19:12:35,11243.1,debit,Juan Thompson,FR,CARD
TXN001257,ACC00064,CUST0055,2025-10-18 18:36:02,1481.45,debit,Sarah Trevino,NL,CARD
TXN001258,ACC00064,CUST0055,2025-11-10 13:01:14,5437.05,debit,Vance and Sons,US,ACH
TXN001259,ACC00064,CUST0055,2025-12-21 00:25:57,9147.49,debit,Stephen Jones,CA,CARD
TXN001260,ACC00064,CUST0055,2025-11-13 16:24:41,8738.54,debit,Mcclain PLC,FR,ACH
TXN001261,ACC00064,CUST0055,2025-11-30 13:04:07,4754.38,credit,"Johnson, Perkins and Sullivan",IR,ACH
TXN001262,ACC00064,CUST0055,2025-12-26 09:57:03,1076.2,credit,"Lewis, Johnson and Green",FR,ACH
TXN001263,ACC00064,CUST0055,2025-12-01 04:15:39,6739.24,debit,Kimberly Valdez,DE,CARD
TXN001264,ACC00064,CUST0055,2025-10-19 16:23:12,9095.98,debit,James Vance,DE,CARD
TXN001265,ACC00064,CUST0055,2025-12-12 20:55:41,1457.53,debit,"Quinn, Carter and Marshall",FR,WIRE
TXN001266,ACC00065,CUST0055,2025-10-24 19:33:33,6961.02,debit,"Davis, Cox and Smith",DE,WIRE
TXN001267,ACC00065,CUST0055,2025-11-01 02:39:31,10345.79,credit,Charles PLC,GB,ACH
TXN001268,ACC00065,CUST0055,2025-11-10 06:52:19,4593.49,credit,Nicole Taylor,MM,CARD
TXN001269,ACC00065,CUST0055,2025-11-22 14:26:13,3077.91,credit,White PLC,FR,ACH
TXN001270,ACC00065,CUST0055,2025-11-09 13:01:22,11534.24,debit,"Brennan, Thomas and Dennis",JP,ACH
TXN001271,ACC00065,CUST0055,2025-10-29 22:26:49,4963.01,credit,Williams-Juarez,US,ACH
TXN001272,ACC00065,CUST0055,2025-12-20 08:46:38,2887.48,debit,Brown LLC,FR,ACH
TXN001273,ACC00065,CUST0055,2025-11-19 09:10:24,1394.31,debit,Williams and Sons,CA,ACH
TXN001274,ACC00065,CUST0055,2025-11-09 12:33:24,7608.91,credit,"Velez, Ward and Harrison",FR,ACH
TXN001275,ACC00065,CUST0055,2025-11-23 19:05:20,2967.65,debit,Anthony Hooper,SG,CARD
TXN001276,ACC00065,CUST0055,2025-10-30 13:47:57,10158.14,debit,Michael Boyd,SG,CARD
TXN001277,ACC00065,CUST0055,2025-10-14 19:44:21,9388.09,credit,Sandy Baker,GB,CHECK
TXN001278,ACC00065,CUST0055,2025-12-28 11:55:55,9755.5,debit,"Hudson, Bennett and Gray",FR,ACH
TXN001279,ACC00065,CUST0055,2025-12-03 09:44:14,11203.56,debit,"Valdez, Houston and Black",FR,ACH
TXN001280,ACC00065,CUST0055,2025-12-21 12:08:53,10111.84,debit,Terry Black,NL,CHECK
TXN001281,ACC00065,CUST0055,2025-10-28 07:30:10,6763.83,credit,Sean Tucker,GB,CARD
TXN001282,ACC00065,CUST0055,2025-10-12 22:33:25,11986.75,debit,Mr. Jonathan Taylor,FR,CARD
TXN001283,ACC00065,CUST0055,2025-11-19 00:18:59,8190.32,debit,Hall PLC,FR,ACH
TXN001284,ACC00066,CUST0056,2025-10-21 10:47:21,205.95,debit,Bailey Hall,AU,CARD
TXN001285,ACC00066,CUST0056,2025-10-01 04:46:15,129.97,debit,Cortez-Olson,DE,ACH
TXN001286,ACC00066,CUST0056,2025-12-07 14:56:21,6465.29,debit,Mendoza-Garza,AU,WIRE
TXN001287,ACC00066,CUST0056,2025-10-08 12:38:31,9795.88,debit,"Whitaker, Johnson and Williams",SG,WIRE
TXN001288,ACC00066,CUST0056,2025-12-18 21:55:03,4651.05,credit,Candace Soto,SG,CARD
TXN001289,ACC00066,CUST0056,2025-10-01 19:38:47,2328.0,credit,Macdonald and Sons,JP,ACH
TXN001290,ACC00066,CUST0056,2025-12-13 15:14:56,4303.57,credit,David White,FR,CHECK
TXN001291,ACC00066,CUST0056,2025-10-30 10:27:25,11762.69,debit,Greene-Elliott,SG,ACH
TXN001292,ACC00066,CUST0056,2025-11-17 20:23:43,2521.1,debit,Nathan Stanley,SG,CARD
TXN001293,ACC00066,CUST0056,2025-11-08 10:56:51,6011.57,credit,Valentine-Robinson,SG,ACH
TXN001294,ACC00066,CUST0056,2025-12-11 17:33:47,6788.27,debit,Kaitlin Olson,SG,CARD
TXN001295,ACC00066,CUST0056,2025-10-07 07:34:33,10268.8,credit,Jason Thomas,JP,CHECK
TXN001296,ACC00066,CUST0056,2025-10-27 15:13:49,11904.23,credit,Patricia Hanson,DE,CARD
TXN001297,ACC00066,CUST0056,2025-10-25 13:20:55,38.86,debit,"Baker, Ramsey and Cooper",AU,WIRE
TXN001298,ACC00066,CUST0056,2025-12-03 02:40:47,5200.08,credit,Kevin Hall,SG,CHECK
TXN001299,ACC00066,CUST0056,2025-12-06 00:55:08,6214.37,debit,Brian Harris,JP,CARD
TXN001300,ACC00066,CUST0056,2025-10-05 13:26:08,5394.61,credit,Kathy Barnes,SG,CARD
TXN001301,ACC00066,CUST0056,2025-10-08 22:37:42,11883.55,debit,Jacobs and Sons,AU,WIRE
TXN001302,ACC00066,CUST0056,2025-10-08 05:27:31,3960.82,debit,Valenzuela-Greene,FR,ACH
TXN001303,ACC00066,CUST0056,2025-10-03 16:56:53,7117.11,debit,"Gordon, Wilson and Olson",US,WIRE
TXN001304,ACC00066,CUST0056,2025-10-25 07:29:46,11507.08,credit,Larry Carey,SG,CARD
TXN001305,ACC00066,CUST0056,2025-11-20 10:55:50,9312.98,debit,Patricia Banks,SG,CHECK
TXN001306,ACC00066,CUST0056,2025-11-30 17:10:05,11695.61,credit,"Fisher, Golden and Wolfe",US,ACH
TXN001307,ACC00066,CUST0056,2025-12-26 10:02:43,1544.44,debit,Perez-Lang,GB,ACH
TXN001308,ACC00066,CUST0056,2025-10-30 06:28:42,1235.46,debit,Jane Chapman,SG,CARD
